[DEBUG-VA-CONT] Continuous Simulation (V_READ_TH=0.6 기준)
Smooth Params: V_read=0.1, Hyst=0.1
LOG t=3.090000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.038122e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.100000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.038018e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.110000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.037966e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.120000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.037940e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.130000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.037927e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.140000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.037921e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.150000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.037917e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.160000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.037916e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.170000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.037915e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.180000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.037914e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.190000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.037914e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.200000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.037914e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.210000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.037914e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.220000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.037914e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.230000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.037914e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.240000e-07 V=+1.200000 dV=+0.000000 | gate_W=1.0000 | r_ref=-206.8591 W_targ=0.0000 W_next=0.0000 | R=1.156165e+03 I_raw=1.037914e-03 I_lpf=1.037914e-03 | alpha=+0.0044 logHr=-8.9423 logLr=+7.0573
LOG t=3.250000e-07 V=+1.150000 dV=-0.050000 | gate_W=1.0000 | r_ref=-207.8376 W_targ=0.0000 W_next=0.0000 | R=8.983410e+02 I_raw=1.280139e-03 I_lpf=1.159026e-03 | alpha=+0.0021 logHr=-8.9383 logLr=+6.8026
LOG t=3.260000e-07 V=+1.100000 dV=-0.050000 | gate_W=1.0000 | r_ref=-207.7172 W_targ=0.0000 W_next=0.0000 | R=8.879709e+02 I_raw=1.238779e-03 I_lpf=1.198903e-03 | alpha=+0.0024 logHr=-8.9381 logLr=+6.7913
LOG t=3.270000e-07 V=+1.050000 dV=-0.050000 | gate_W=0.9999 | r_ref=-207.5797 W_targ=0.0000 W_next=0.0000 | R=8.780861e+02 I_raw=1.195783e-03 I_lpf=1.197343e-03 | alpha=+0.0027 logHr=-8.9379 logLr=+6.7804
LOG t=3.280000e-07 V=+1.000000 dV=-0.050000 | gate_W=0.9997 | r_ref=-207.4222 W_targ=0.0000 W_next=0.0000 | R=8.686694e+02 I_raw=1.151186e-03 I_lpf=1.174264e-03 | alpha=+0.0031 logHr=-8.9376 logLr=+6.7700
LOG t=3.290000e-07 V=+0.950000 dV=-0.050000 | gate_W=0.9991 | r_ref=-207.2412 W_targ=0.0000 W_next=0.0000 | R=8.597106e+02 I_raw=1.105023e-03 I_lpf=1.139644e-03 | alpha=+0.0035 logHr=-8.9373 logLr=+6.7601
LOG t=3.300000e-07 V=+0.900000 dV=-0.050000 | gate_W=0.9975 | r_ref=-207.0327 W_targ=0.0000 W_next=0.0000 | R=8.512065e+02 I_raw=1.057323e-03 I_lpf=1.098483e-03 | alpha=+0.0040 logHr=-8.9370 logLr=+6.7506
LOG t=3.310000e-07 V=+0.850000 dV=-0.050000 | gate_W=0.9933 | r_ref=-206.7919 W_targ=0.0000 W_next=0.0000 | R=8.431619e+02 I_raw=1.008111e-03 I_lpf=1.053297e-03 | alpha=+0.0046 logHr=-8.9367 logLr=+6.7417
LOG t=3.320000e-07 V=+0.800000 dV=-0.050000 | gate_W=0.9820 | r_ref=-206.5136 W_targ=0.0000 W_next=0.0000 | R=8.356037e+02 I_raw=9.573931e-04 I_lpf=1.005345e-03 | alpha=+0.0052 logHr=-8.9363 logLr=+6.7332
LOG t=3.330000e-07 V=+0.750000 dV=-0.050000 | gate_W=0.9526 | r_ref=-206.1914 W_targ=0.0000 W_next=0.0000 | R=8.286076e+02 I_raw=9.051361e-04 I_lpf=9.552406e-04 | alpha=+0.0060 logHr=-8.9359 logLr=+6.7254
LOG t=3.340000e-07 V=+0.700000 dV=-0.050000 | gate_W=0.8808 | r_ref=-205.8184 W_targ=0.0000 W_next=0.0000 | R=8.223408e+02 I_raw=8.512352e-04 I_lpf=9.032379e-04 | alpha=+0.0069 logHr=-8.9354 logLr=+6.7181
LOG t=3.350000e-07 V=+0.650000 dV=-0.050000 | gate_W=0.7311 | r_ref=-205.3864 W_targ=0.0000 W_next=0.0000 | R=8.171028e+02 I_raw=7.955054e-04 I_lpf=8.493717e-04 | alpha=+0.0079 logHr=-8.9349 logLr=+6.7114
LOG t=3.360000e-07 V=+0.600000 dV=-0.050000 | gate_W=0.5000 | r_ref=-204.8866 W_targ=0.0000 W_next=0.0000 | R=8.132129e+02 I_raw=7.378310e-04 I_lpf=7.936014e-04 | alpha=+0.0091 logHr=-8.9343 logLr=+6.7054
LOG t=3.370000e-07 V=+0.550000 dV=-0.050000 | gate_W=0.2689 | r_ref=-204.3088 W_targ=0.0000 W_next=0.0000 | R=8.107230e+02 I_raw=6.784243e-04 I_lpf=7.360128e-04 | alpha=+0.0105 logHr=-8.9336 logLr=+6.7001
LOG t=3.380000e-07 V=+0.500000 dV=-0.050000 | gate_W=0.1192 | r_ref=-203.6424 W_targ=0.0000 W_next=0.0000 | R=8.093374e+02 I_raw=6.178028e-04 I_lpf=6.769078e-04 | alpha=+0.0121 logHr=-8.9328 logLr=+6.6957
LOG t=3.390000e-07 V=+0.450000 dV=-0.050000 | gate_W=0.0474 | r_ref=-202.8755 W_targ=0.0000 W_next=0.0000 | R=8.086477e+02 I_raw=5.564929e-04 I_lpf=6.167003e-04 | alpha=+0.0140 logHr=-8.9319 logLr=+6.6921
LOG t=3.400000e-07 V=+0.400000 dV=-0.050000 | gate_W=0.0180 | r_ref=-201.9957 W_targ=0.0000 W_next=0.0000 | R=8.083318e+02 I_raw=4.948505e-04 I_lpf=5.557754e-04 | alpha=+0.0161 logHr=-8.9308 logLr=+6.6896
LOG t=3.410000e-07 V=+0.350000 dV=-0.050000 | gate_W=0.0067 | r_ref=-200.9900 W_targ=0.0000 W_next=0.0000 | R=8.081958e+02 I_raw=4.330652e-04 I_lpf=4.944203e-04 | alpha=+0.0185 logHr=-8.9294 logLr=+6.6882
LOG t=3.420000e-07 V=+0.300000 dV=-0.050000 | gate_W=0.0025 | r_ref=-199.8450 W_targ=0.0000 W_next=0.0000 | R=8.081400e+02 I_raw=3.712235e-04 I_lpf=4.328219e-04 | alpha=+0.0212 logHr=-8.9279 logLr=+6.6880
LOG t=3.430000e-07 V=+0.250000 dV=-0.050000 | gate_W=0.0009 | r_ref=-198.5470 W_targ=0.0000 W_next=0.0000 | R=8.081181e+02 I_raw=3.093610e-04 I_lpf=3.710915e-04 | alpha=+0.0243 logHr=-8.9260 logLr=+6.6891
LOG t=3.440000e-07 V=+0.200000 dV=-0.050000 | gate_W=0.0003 | r_ref=-197.0821 W_targ=0.0000 W_next=0.0000 | R=8.081098e+02 I_raw=2.474912e-04 I_lpf=3.092913e-04 | alpha=+0.0278 logHr=-8.9237 logLr=+6.6917
LOG t=3.450000e-07 V=+0.150000 dV=-0.050000 | gate_W=0.0001 | r_ref=-195.4362 W_targ=0.0000 W_next=0.0000 | R=8.081067e+02 I_raw=1.856191e-04 I_lpf=2.474552e-04 | alpha=+0.0318 logHr=-8.9208 logLr=+6.6960
LOG t=3.460000e-07 V=+0.100000 dV=-0.050000 | gate_W=0.0000 | r_ref=-193.5951 W_targ=0.0000 W_next=0.0000 | R=8.081057e+02 I_raw=1.237462e-04 I_lpf=1.856007e-04 | alpha=+0.0362 logHr=-8.9173 logLr=+6.7020
LOG t=3.470000e-07 V=+0.050000 dV=-0.050000 | gate_W=0.0000 | r_ref=-191.5436 W_targ=0.0000 W_next=0.0000 | R=8.081053e+02 I_raw=6.187313e-05 I_lpf=1.237369e-04 | alpha=+0.0411 logHr=-8.9128 logLr=+6.7098
LOG t=3.480000e-07 V=+0.000000 dV=-0.050000 | gate_W=0.0000 | r_ref=-189.2660 W_targ=0.0000 W_next=0.0000 | R=8.081052e+02 I_raw=0.000000e+00 I_lpf=6.186846e-05 | alpha=+0.0465 logHr=-8.9072 logLr=+6.7195
LOG t=3.490000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.081034e+02 I_raw=0.000000e+00 I_lpf=3.093423e-05 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.500000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.081016e+02 I_raw=0.000000e+00 I_lpf=1.546711e-05 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.510000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080998e+02 I_raw=0.000000e+00 I_lpf=7.733557e-06 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.520000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080980e+02 I_raw=0.000000e+00 I_lpf=3.866779e-06 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.530000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080962e+02 I_raw=0.000000e+00 I_lpf=1.933389e-06 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.540000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080944e+02 I_raw=0.000000e+00 I_lpf=9.666947e-07 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.550000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080927e+02 I_raw=0.000000e+00 I_lpf=4.833473e-07 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.560000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080909e+02 I_raw=0.000000e+00 I_lpf=2.416737e-07 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.570000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080891e+02 I_raw=0.000000e+00 I_lpf=1.208368e-07 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.580000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080873e+02 I_raw=0.000000e+00 I_lpf=6.041842e-08 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.590000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080855e+02 I_raw=0.000000e+00 I_lpf=3.020921e-08 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.600000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080837e+02 I_raw=0.000000e+00 I_lpf=1.510460e-08 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.610000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080819e+02 I_raw=0.000000e+00 I_lpf=7.552302e-09 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.620000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080801e+02 I_raw=0.000000e+00 I_lpf=3.776151e-09 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.630000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080783e+02 I_raw=0.000000e+00 I_lpf=1.888076e-09 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.640000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080766e+02 I_raw=0.000000e+00 I_lpf=9.440378e-10 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.650000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080748e+02 I_raw=0.000000e+00 I_lpf=4.720189e-10 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.660000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080730e+02 I_raw=0.000000e+00 I_lpf=2.360094e-10 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.670000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080712e+02 I_raw=0.000000e+00 I_lpf=1.180047e-10 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.680000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080694e+02 I_raw=0.000000e+00 I_lpf=5.900236e-11 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.690000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080676e+02 I_raw=0.000000e+00 I_lpf=2.950118e-11 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.700000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080658e+02 I_raw=0.000000e+00 I_lpf=1.475059e-11 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.710000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080640e+02 I_raw=0.000000e+00 I_lpf=7.375295e-12 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.720000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080622e+02 I_raw=0.000000e+00 I_lpf=3.687647e-12 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.730000e-07 V=+0.000000 dV=+0.000000 | gate_W=0.0000 | r_ref=-184.1900 W_targ=0.0000 W_next=0.0000 | R=8.080605e+02 I_raw=0.000000e+00 I_lpf=1.843824e-12 | alpha=+0.0587 logHr=-8.9333 logLr=+6.3083
LOG t=3.740000e-07 V=+0.050000 dV=+0.050000 | gate_W=0.0000 | r_ref=-200.0537 W_targ=0.0000 W_next=0.0000 | R=8.080599e+02 I_raw=6.187661e-05 I_lpf=3.093830e-05 | alpha=+0.0207 logHr=-8.9272 logLr=+6.6720
LOG t=3.750000e-07 V=+0.100000 dV=+0.050000 | gate_W=0.0000 | r_ref=-201.1773 W_targ=0.0000 W_next=0.0000 | R=8.080584e+02 I_raw=1.237535e-04 I_lpf=7.734588e-05 | alpha=+0.0180 logHr=-8.9288 logLr=+6.6704
LOG t=3.760000e-07 V=+0.150000 dV=+0.050000 | gate_W=0.0001 | r_ref=-202.1642 W_targ=0.0000 W_next=0.0000 | R=8.080544e+02 I_raw=1.856311e-04 I_lpf=1.314885e-04 | alpha=+0.0157 logHr=-8.9301 logLr=+6.6702
LOG t=3.770000e-07 V=+0.200000 dV=+0.050000 | gate_W=0.0003 | r_ref=-203.0275 W_targ=0.0000 W_next=0.0000 | R=8.080445e+02 I_raw=2.475112e-04 I_lpf=1.894999e-04 | alpha=+0.0136 logHr=-8.9312 logLr=+6.6712
LOG t=3.780000e-07 V=+0.250000 dV=+0.050000 | gate_W=0.0009 | r_ref=-203.7800 W_targ=0.0000 W_next=0.0000 | R=8.080206e+02 I_raw=3.093984e-04 I_lpf=2.494491e-04 | alpha=+0.0118 logHr=-8.9321 logLr=+6.6734
LOG t=3.790000e-07 V=+0.300000 dV=+0.050000 | gate_W=0.0025 | r_ref=-204.4336 W_targ=0.0000 W_next=0.0000 | R=8.079648e+02 I_raw=3.713040e-04 I_lpf=3.103766e-04 | alpha=+0.0102 logHr=-8.9329 logLr=+6.6766
LOG t=3.800000e-07 V=+0.350000 dV=+0.050000 | gate_W=0.0067 | r_ref=-204.9997 W_targ=0.0000 W_next=0.0000 | R=8.078432e+02 I_raw=4.332539e-04 I_lpf=3.718152e-04 | alpha=+0.0089 logHr=-8.9336 logLr=+6.6807
LOG t=3.810000e-07 V=+0.400000 dV=+0.050000 | gate_W=0.0180 | r_ref=-205.4886 W_targ=0.0000 W_next=0.0000 | R=8.076050e+02 I_raw=4.952940e-04 I_lpf=4.335546e-04 | alpha=+0.0077 logHr=-8.9342 logLr=+6.6856
LOG t=3.820000e-07 V=+0.450000 dV=+0.050000 | gate_W=0.0474 | r_ref=-205.9104 W_targ=0.0000 W_next=0.0000 | R=8.072400e+02 I_raw=5.574573e-04 I_lpf=4.955060e-04 | alpha=+0.0067 logHr=-8.9347 logLr=+6.6912
LOG t=3.830000e-07 V=+0.500000 dV=+0.050000 | gate_W=0.1192 | r_ref=-206.2737 W_targ=0.0000 W_next=0.0000 | R=8.070528e+02 I_raw=6.195384e-04 I_lpf=5.575222e-04 | alpha=+0.0058 logHr=-8.9352 logLr=+6.6975
LOG t=3.840000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.079260e+02 I_raw=6.188739e-04 I_lpf=5.881980e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=3.850000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.086950e+02 I_raw=6.182842e-04 I_lpf=6.032411e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=3.860000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.093724e+02 I_raw=6.177658e-04 I_lpf=6.105034e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=3.870000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.099690e+02 I_raw=6.173100e-04 I_lpf=6.139067e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=3.880000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.104946e+02 I_raw=6.169092e-04 I_lpf=6.154080e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=3.890000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.109574e+02 I_raw=6.165567e-04 I_lpf=6.159823e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=3.900000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.113651e+02 I_raw=6.162465e-04 I_lpf=6.161144e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=3.910000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.117242e+02 I_raw=6.159736e-04 I_lpf=6.160440e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=3.920000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.120405e+02 I_raw=6.157335e-04 I_lpf=6.158888e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=3.930000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.123191e+02 I_raw=6.155222e-04 I_lpf=6.157055e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=3.940000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.125645e+02 I_raw=6.153362e-04 I_lpf=6.155208e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=3.950000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.127806e+02 I_raw=6.151725e-04 I_lpf=6.153466e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=3.960000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.129710e+02 I_raw=6.150283e-04 I_lpf=6.151875e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=3.970000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.131387e+02 I_raw=6.149015e-04 I_lpf=6.150445e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=3.980000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.132864e+02 I_raw=6.147898e-04 I_lpf=6.149171e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=3.990000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.134164e+02 I_raw=6.146914e-04 I_lpf=6.148043e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=4.000000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.135310e+02 I_raw=6.146048e-04 I_lpf=6.147045e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=4.010000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.136319e+02 I_raw=6.145286e-04 I_lpf=6.146165e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=4.020000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.137208e+02 I_raw=6.144614e-04 I_lpf=6.145390e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=4.030000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.137991e+02 I_raw=6.144023e-04 I_lpf=6.144706e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=4.040000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.138681e+02 I_raw=6.143502e-04 I_lpf=6.144104e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=4.050000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.139288e+02 I_raw=6.143044e-04 I_lpf=6.143574e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
LOG t=4.060000e-07 V=+0.500000 dV=+0.000000 | gate_W=0.1192 | r_ref=-200.7984 W_targ=0.0000 W_next=0.0000 | R=8.139823e+02 I_raw=6.142640e-04 I_lpf=6.143107e-04 | alpha=+0.0189 logHr=-8.9404 logLr=+6.7215
