[DEBUG-VA-CONT] Hybrid Logic (V_FILTER=0.01, V_READ_TH=0.6)
VALID t=3.120000e-07 V=+1.200000 | gate_W=1.0000 | r_ref=-206.8591 | R=1.156165e+03 I=1.0379e-03
VALID t=3.130000e-07 V=+1.200000 | gate_W=1.0000 | r_ref=-206.8591 | R=1.156165e+03 I=1.0379e-03
VALID t=3.140000e-07 V=+1.200000 | gate_W=1.0000 | r_ref=-206.8591 | R=1.156165e+03 I=1.0379e-03
VALID t=3.150000e-07 V=+1.200000 | gate_W=1.0000 | r_ref=-206.8591 | R=1.156165e+03 I=1.0379e-03
VALID t=3.160000e-07 V=+1.200000 | gate_W=1.0000 | r_ref=-206.8591 | R=1.156165e+03 I=1.0379e-03
VALID t=3.170000e-07 V=+1.200000 | gate_W=1.0000 | r_ref=-206.8591 | R=1.156165e+03 I=1.0379e-03
VALID t=3.180000e-07 V=+1.200000 | gate_W=1.0000 | r_ref=-206.8591 | R=1.156165e+03 I=1.0379e-03
VALID t=3.190000e-07 V=+1.200000 | gate_W=1.0000 | r_ref=-206.8591 | R=1.156165e+03 I=1.0379e-03
VALID t=3.200000e-07 V=+1.200000 | gate_W=1.0000 | r_ref=-206.8591 | R=1.156165e+03 I=1.0379e-03
VALID t=3.210000e-07 V=+1.200000 | gate_W=1.0000 | r_ref=-206.8591 | R=1.156165e+03 I=1.0379e-03
VALID t=3.220000e-07 V=+1.200000 | gate_W=1.0000 | r_ref=-206.8591 | R=1.156165e+03 I=1.0379e-03
VALID t=3.230000e-07 V=+1.200000 | gate_W=1.0000 | r_ref=-206.8591 | R=1.156165e+03 I=1.0379e-03
VALID t=3.240000e-07 V=+1.200000 | gate_W=1.0000 | r_ref=-206.8591 | R=1.156165e+03 I=1.0379e-03
VALID t=3.250000e-07 V=+1.150000 | gate_W=1.0000 | r_ref=-207.8376 | R=8.983410e+02 I=1.2801e-03
VALID t=3.260000e-07 V=+1.100000 | gate_W=1.0000 | r_ref=-207.7172 | R=8.879709e+02 I=1.2388e-03
VALID t=3.270000e-07 V=+1.050000 | gate_W=0.9999 | r_ref=-207.5797 | R=8.780861e+02 I=1.1958e-03
VALID t=3.280000e-07 V=+1.000000 | gate_W=0.9997 | r_ref=-207.4223 | R=8.686694e+02 I=1.1512e-03
VALID t=3.290000e-07 V=+0.950000 | gate_W=0.9991 | r_ref=-207.2413 | R=8.597106e+02 I=1.1050e-03
VALID t=3.300000e-07 V=+0.900000 | gate_W=0.9975 | r_ref=-207.0332 | R=8.512065e+02 I=1.0573e-03
VALID t=3.310000e-07 V=+0.850000 | gate_W=0.9933 | r_ref=-206.7935 | R=8.431619e+02 I=1.0081e-03
VALID t=3.320000e-07 V=+0.800000 | gate_W=0.9820 | r_ref=-206.5186 | R=8.356037e+02 I=9.5739e-04
VALID t=3.330000e-07 V=+0.750000 | gate_W=0.9526 | r_ref=-206.2070 | R=8.286076e+02 I=9.0514e-04
VALID t=3.340000e-07 V=+0.700000 | gate_W=0.8808 | r_ref=-205.8647 | R=8.223408e+02 I=8.5124e-04
VALID t=3.350000e-07 V=+0.650000 | gate_W=0.7311 | r_ref=-205.5150 | R=8.171028e+02 I=7.9551e-04
VALID t=3.360000e-07 V=+0.600000 | gate_W=0.5000 | r_ref=-205.2008 | R=8.132129e+02 I=7.3783e-04
VALID t=3.370000e-07 V=+0.550000 | gate_W=0.2689 | r_ref=-204.9609 | R=8.107230e+02 I=6.7842e-04
VALID t=3.380000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-204.8037 | R=8.093374e+02 I=6.1780e-04
VALID t=3.390000e-07 V=+0.450000 | gate_W=0.0474 | r_ref=-204.7123 | R=8.086477e+02 I=5.5649e-04
VALID t=3.400000e-07 V=+0.400000 | gate_W=0.0180 | r_ref=-204.6634 | R=8.083318e+02 I=4.9485e-04
VALID t=3.410000e-07 V=+0.350000 | gate_W=0.0067 | r_ref=-204.6388 | R=8.081958e+02 I=4.3307e-04
VALID t=3.420000e-07 V=+0.300000 | gate_W=0.0025 | r_ref=-204.6270 | R=8.081400e+02 I=3.7122e-04
VALID t=3.430000e-07 V=+0.250000 | gate_W=0.0009 | r_ref=-204.6215 | R=8.081181e+02 I=3.0936e-04
VALID t=3.440000e-07 V=+0.200000 | gate_W=0.0003 | r_ref=-204.6189 | R=8.081098e+02 I=2.4749e-04
VALID t=3.450000e-07 V=+0.150000 | gate_W=0.0001 | r_ref=-204.6178 | R=8.081067e+02 I=1.8562e-04
VALID t=3.460000e-07 V=+0.100000 | gate_W=0.0000 | r_ref=-204.6173 | R=8.081057e+02 I=1.2375e-04
VALID t=3.470000e-07 V=+0.050000 | gate_W=0.0000 | r_ref=-204.6171 | R=8.081053e+02 I=6.1873e-05
VALID t=3.740000e-07 V=+0.050000 | gate_W=0.0000 | r_ref=-204.6170 | R=8.081047e+02 I=6.1873e-05
VALID t=3.750000e-07 V=+0.100000 | gate_W=0.0000 | r_ref=-204.6168 | R=8.081032e+02 I=1.2375e-04
VALID t=3.760000e-07 V=+0.150000 | gate_W=0.0001 | r_ref=-204.6165 | R=8.080993e+02 I=1.8562e-04
VALID t=3.770000e-07 V=+0.200000 | gate_W=0.0003 | r_ref=-204.6160 | R=8.080894e+02 I=2.4750e-04
VALID t=3.780000e-07 V=+0.250000 | gate_W=0.0009 | r_ref=-204.6152 | R=8.080654e+02 I=3.0938e-04
VALID t=3.790000e-07 V=+0.300000 | gate_W=0.0025 | r_ref=-204.6148 | R=8.080095e+02 I=3.7128e-04
VALID t=3.800000e-07 V=+0.350000 | gate_W=0.0067 | r_ref=-204.6174 | R=8.078875e+02 I=4.3323e-04
VALID t=3.810000e-07 V=+0.400000 | gate_W=0.0180 | r_ref=-204.6330 | R=8.076486e+02 I=4.9527e-04
VALID t=3.820000e-07 V=+0.450000 | gate_W=0.0474 | r_ref=-204.6936 | R=8.072815e+02 I=5.5743e-04
VALID t=3.830000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-204.8820 | R=8.070894e+02 I=6.1951e-04
VALID t=3.840000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-204.3952 | R=8.079582e+02 I=6.1885e-04
VALID t=3.850000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-203.9664 | R=8.087234e+02 I=6.1826e-04
VALID t=3.860000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-203.5888 | R=8.093974e+02 I=6.1775e-04
VALID t=3.870000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-203.2562 | R=8.099910e+02 I=6.1729e-04
VALID t=3.880000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-202.9632 | R=8.105139e+02 I=6.1689e-04
VALID t=3.890000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-202.7052 | R=8.109745e+02 I=6.1654e-04
VALID t=3.900000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-202.4779 | R=8.113802e+02 I=6.1624e-04
VALID t=3.910000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-202.2777 | R=8.117375e+02 I=6.1596e-04
VALID t=3.920000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-202.1013 | R=8.120522e+02 I=6.1572e-04
VALID t=3.930000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-201.9460 | R=8.123294e+02 I=6.1551e-04
VALID t=3.940000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-201.8092 | R=8.125735e+02 I=6.1533e-04
VALID t=3.950000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-201.6887 | R=8.127886e+02 I=6.1517e-04
VALID t=3.960000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-201.5826 | R=8.129780e+02 I=6.1502e-04
VALID t=3.970000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-201.4891 | R=8.131448e+02 I=6.1490e-04
VALID t=3.980000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-201.4068 | R=8.132918e+02 I=6.1479e-04
VALID t=3.990000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-201.3343 | R=8.134212e+02 I=6.1469e-04
VALID t=4.000000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-201.2704 | R=8.135352e+02 I=6.1460e-04
VALID t=4.010000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-201.2141 | R=8.136357e+02 I=6.1453e-04
VALID t=4.020000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-201.1646 | R=8.137241e+02 I=6.1446e-04
VALID t=4.030000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-201.1209 | R=8.138020e+02 I=6.1440e-04
VALID t=4.040000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-201.0825 | R=8.138706e+02 I=6.1435e-04
VALID t=4.050000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-201.0486 | R=8.139311e+02 I=6.1430e-04
VALID t=4.060000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-201.0188 | R=8.139843e+02 I=6.1426e-04
VALID t=4.070000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-200.9925 | R=8.140312e+02 I=6.1423e-04
VALID t=4.080000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=-200.9694 | R=8.140725e+02 I=6.1420e-04
VALID t=4.090000e-07 V=+0.450000 | gate_W=0.0474 | r_ref=-201.0598 | R=8.131582e+02 I=5.5341e-04
VALID t=4.100000e-07 V=+0.400000 | gate_W=0.0180 | r_ref=-201.0766 | R=8.127611e+02 I=4.9216e-04
VALID t=4.110000e-07 V=+0.350000 | gate_W=0.0067 | r_ref=-201.0760 | R=8.125955e+02 I=4.3072e-04
VALID t=4.120000e-07 V=+0.300000 | gate_W=0.0025 | r_ref=-201.0730 | R=8.125288e+02 I=3.6922e-04
VALID t=4.130000e-07 V=+0.250000 | gate_W=0.0009 | r_ref=-201.0707 | R=8.125029e+02 I=3.0769e-04
VALID t=4.140000e-07 V=+0.200000 | gate_W=0.0003 | r_ref=-201.0693 | R=8.124931e+02 I=2.4616e-04
VALID t=4.150000e-07 V=+0.150000 | gate_W=0.0001 | r_ref=-201.0687 | R=8.124895e+02 I=1.8462e-04
VALID t=4.160000e-07 V=+0.100000 | gate_W=0.0000 | r_ref=-201.0683 | R=8.124883e+02 I=1.2308e-04
VALID t=4.170000e-07 V=+0.050000 | gate_W=0.0000 | r_ref=-201.0682 | R=8.124878e+02 I=6.1539e-05
VALID t=4.440000e-07 V=-0.050000 | gate_W=0.0000 | r_ref=-201.0679 | R=8.124875e+02 I=-6.1539e-05
VALID t=4.450000e-07 V=-0.100000 | gate_W=0.0000 | r_ref=-201.0671 | R=8.124869e+02 I=-1.2308e-04
VALID t=4.460000e-07 V=-0.150000 | gate_W=0.0001 | r_ref=-201.0646 | R=8.124861e+02 I=-1.8462e-04
VALID t=4.470000e-07 V=-0.200000 | gate_W=0.0003 | r_ref=-201.0568 | R=8.124861e+02 I=-2.4616e-04
VALID t=4.480000e-07 V=-0.250000 | gate_W=0.0009 | r_ref=-201.0319 | R=8.124933e+02 I=-3.0769e-04
VALID t=4.490000e-07 V=-0.300000 | gate_W=0.0025 | r_ref=-200.9546 | R=8.125339e+02 I=-3.6922e-04
VALID t=4.500000e-07 V=-0.350000 | gate_W=0.0067 | r_ref=-200.7160 | R=8.127046e+02 I=-4.3066e-04
VALID t=4.510000e-07 V=-0.400000 | gate_W=0.0180 | r_ref=-199.9919 | R=8.133346e+02 I=-4.9182e-04
VALID t=4.520000e-07 V=-0.450000 | gate_W=0.0474 | r_ref=-197.8669 | R=8.154609e+02 I=-5.5191e-04
VALID t=4.530000e-07 V=-0.500000 | gate_W=0.1192 | r_ref=-192.0997 | R=8.219269e+02 I=-6.0859e-04
VALID t=4.540000e-07 V=-0.550000 | gate_W=0.2689 | r_ref=-178.9902 | R=8.383530e+02 I=-6.5671e-04
VALID t=4.550000e-07 V=-0.600000 | gate_W=0.5000 | r_ref=-157.8934 | R=8.687427e+02 I=-6.9150e-04
VALID t=4.560000e-07 V=-0.650000 | gate_W=0.7311 | r_ref=-137.3691 | R=9.059634e+02 I=-7.1793e-04
VALID t=4.570000e-07 V=-0.700000 | gate_W=0.8808 | r_ref=-124.2126 | R=9.418910e+02 I=-7.4334e-04
VALID t=4.580000e-07 V=-0.750000 | gate_W=0.9526 | r_ref=-115.1044 | R=9.813289e+02 I=-7.6433e-04
VALID t=4.590000e-07 V=-0.800000 | gate_W=0.9820 | r_ref=-106.6471 | R=1.031911e+03 I=-7.7530e-04
VALID t=4.600000e-07 V=-0.850000 | gate_W=0.9933 | r_ref=-98.0368 | R=1.098949e+03 I=-7.7349e-04
VALID t=4.610000e-07 V=-0.900000 | gate_W=0.9975 | r_ref=-89.1649 | R=1.186438e+03 I=-7.5858e-04
VALID t=4.620000e-07 V=-0.950000 | gate_W=0.9991 | r_ref=-80.0379 | R=1.296330e+03 I=-7.3284e-04
VALID t=4.630000e-07 V=-1.000000 | gate_W=0.9997 | r_ref=-70.7019 | R=1.427509e+03 I=-7.0052e-04
VALID t=4.640000e-07 V=-1.050000 | gate_W=0.9999 | r_ref=-61.2281 | R=1.580856e+03 I=-6.6420e-04
VALID t=4.650000e-07 V=-1.100000 | gate_W=1.0000 | r_ref=-51.7047 | R=1.780693e+03 I=-6.1774e-04
VALID t=4.660000e-07 V=-1.150000 | gate_W=1.0000 | r_ref=-42.2301 | R=2.097750e+03 I=-5.4821e-04
VALID t=4.670000e-07 V=-1.200000 | gate_W=1.0000 | r_ref=-32.9066 | R=2.607757e+03 I=-4.6017e-04
VALID t=4.680000e-07 V=-1.250000 | gate_W=1.0000 | r_ref=-23.8303 | R=3.304687e+03 I=-3.7825e-04
VALID t=4.690000e-07 V=-1.300000 | gate_W=1.0000 | r_ref=-15.0859 | R=4.099707e+03 I=-3.1710e-04
VALID t=4.700000e-07 V=-1.350000 | gate_W=1.0000 | r_ref=-6.7389 | R=4.891386e+03 I=-2.7600e-04
VALID t=4.710000e-07 V=-1.400000 | gate_W=1.0000 | r_ref=+1.1675 | R=5.612790e+03 I=-2.4943e-04
VALID t=4.720000e-07 V=-1.450000 | gate_W=1.0000 | r_ref=+77.0707 | R=9.265493e+03 I=-1.5649e-04
VALID t=4.730000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+128.8991 | R=1.029453e+04 I=-1.4571e-04
VALID t=4.740000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+207.7334 | R=1.232564e+04 I=-1.2170e-04
VALID t=4.750000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.6794 | R=1.234862e+04 I=-1.2147e-04
VALID t=4.760000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.770000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.780000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.790000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.800000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.810000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.820000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.830000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.840000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.850000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.860000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.870000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.880000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.890000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.900000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.910000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.920000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.930000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.940000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.950000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.960000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.970000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.980000e-07 V=-1.500000 | gate_W=1.0000 | r_ref=+208.9646 | R=1.235709e+04 I=-1.2139e-04
VALID t=4.990000e-07 V=-1.450000 | gate_W=1.0000 | r_ref=+191.8439 | R=1.186678e+04 I=-1.2219e-04
VALID t=5.000000e-07 V=-1.400000 | gate_W=1.0000 | r_ref=+191.1164 | R=1.184491e+04 I=-1.1819e-04
VALID t=5.010000e-07 V=-1.350000 | gate_W=1.0000 | r_ref=+190.3185 | R=1.182093e+04 I=-1.1420e-04
VALID t=5.020000e-07 V=-1.300000 | gate_W=1.0000 | r_ref=+189.4412 | R=1.179454e+04 I=-1.1022e-04
VALID t=5.030000e-07 V=-1.250000 | gate_W=1.0000 | r_ref=+188.4754 | R=1.176552e+04 I=-1.0624e-04
VALID t=5.040000e-07 V=-1.200000 | gate_W=1.0000 | r_ref=+187.4098 | R=1.173346e+04 I=-1.0227e-04
VALID t=5.050000e-07 V=-1.150000 | gate_W=1.0000 | r_ref=+186.2319 | R=1.169803e+04 I=-9.8307e-05
VALID t=5.060000e-07 V=-1.100000 | gate_W=1.0000 | r_ref=+184.9285 | R=1.165882e+04 I=-9.4349e-05
VALID t=5.070000e-07 V=-1.050000 | gate_W=0.9999 | r_ref=+183.4835 | R=1.161531e+04 I=-9.0398e-05
VALID t=5.080000e-07 V=-1.000000 | gate_W=0.9997 | r_ref=+181.8803 | R=1.156703e+04 I=-8.6453e-05
VALID t=5.090000e-07 V=-0.950000 | gate_W=0.9991 | r_ref=+180.0998 | R=1.151340e+04 I=-8.2513e-05
VALID t=5.100000e-07 V=-0.900000 | gate_W=0.9975 | r_ref=+178.1232 | R=1.145383e+04 I=-7.8576e-05
VALID t=5.110000e-07 V=-0.850000 | gate_W=0.9933 | r_ref=+175.9324 | R=1.138777e+04 I=-7.4642e-05
VALID t=5.120000e-07 V=-0.800000 | gate_W=0.9820 | r_ref=+173.5163 | R=1.131486e+04 I=-7.0704e-05
VALID t=5.130000e-07 V=-0.750000 | gate_W=0.9526 | r_ref=+170.8881 | R=1.123549e+04 I=-6.6753e-05
VALID t=5.140000e-07 V=-0.700000 | gate_W=0.8808 | r_ref=+168.1222 | R=1.115189e+04 I=-6.2770e-05
VALID t=5.150000e-07 V=-0.650000 | gate_W=0.7311 | r_ref=+165.4150 | R=1.106999e+04 I=-5.8719e-05
VALID t=5.160000e-07 V=-0.600000 | gate_W=0.5000 | r_ref=+163.0811 | R=1.099931e+04 I=-5.4551e-05
VALID t=5.170000e-07 V=-0.550000 | gate_W=0.2689 | r_ref=+161.3677 | R=1.094738e+04 I=-5.0243e-05
VALID t=5.180000e-07 V=-0.500000 | gate_W=0.1192 | r_ref=+160.2856 | R=1.091457e+04 I=-4.5813e-05
VALID t=5.190000e-07 V=-0.450000 | gate_W=0.0474 | r_ref=+159.6780 | R=1.089614e+04 I=-4.1301e-05
VALID t=5.200000e-07 V=-0.400000 | gate_W=0.0180 | r_ref=+159.3644 | R=1.088664e+04 I=-3.6744e-05
VALID t=5.210000e-07 V=-0.350000 | gate_W=0.0067 | r_ref=+159.2121 | R=1.088205e+04 I=-3.2164e-05
VALID t=5.220000e-07 V=-0.300000 | gate_W=0.0025 | r_ref=+159.1413 | R=1.087992e+04 I=-2.7574e-05
VALID t=5.230000e-07 V=-0.250000 | gate_W=0.0009 | r_ref=+159.1094 | R=1.087897e+04 I=-2.2980e-05
VALID t=5.240000e-07 V=-0.200000 | gate_W=0.0003 | r_ref=+159.0953 | R=1.087856e+04 I=-1.8385e-05
VALID t=5.250000e-07 V=-0.150000 | gate_W=0.0001 | r_ref=+159.0892 | R=1.087839e+04 I=-1.3789e-05
VALID t=5.260000e-07 V=-0.100000 | gate_W=0.0000 | r_ref=+159.0867 | R=1.087832e+04 I=-9.1926e-06
VALID t=5.270000e-07 V=-0.050000 | gate_W=0.0000 | r_ref=+159.0856 | R=1.087829e+04 I=-4.5963e-06
VALID t=5.540000e-07 V=+0.050000 | gate_W=0.0000 | r_ref=+159.0842 | R=1.087826e+04 I=4.5963e-06
VALID t=5.550000e-07 V=+0.100000 | gate_W=0.0000 | r_ref=+159.0801 | R=1.087816e+04 I=9.1928e-06
VALID t=5.560000e-07 V=+0.150000 | gate_W=0.0001 | r_ref=+159.0676 | R=1.087786e+04 I=1.3790e-05
VALID t=5.570000e-07 V=+0.200000 | gate_W=0.0003 | r_ref=+159.0304 | R=1.087696e+04 I=1.8388e-05
VALID t=5.580000e-07 V=+0.250000 | gate_W=0.0009 | r_ref=+158.9199 | R=1.087419e+04 I=2.2992e-05
VALID t=5.590000e-07 V=+0.300000 | gate_W=0.0025 | r_ref=+158.5935 | R=1.086548e+04 I=2.7621e-05
VALID t=5.600000e-07 V=+0.350000 | gate_W=0.0067 | r_ref=+157.6372 | R=1.083757e+04 I=3.2346e-05
VALID t=5.610000e-07 V=+0.400000 | gate_W=0.0180 | r_ref=+154.8774 | R=1.074702e+04 I=3.7484e-05
VALID t=5.620000e-07 V=+0.450000 | gate_W=0.0474 | r_ref=+147.1726 | R=1.046209e+04 I=4.4390e-05
VALID t=5.630000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+127.3014 | R=9.664028e+03 I=5.7916e-05
VALID t=5.640000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+131.9597 | R=9.793599e+03 I=5.1115e-05
VALID t=5.650000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+136.0627 | R=9.907725e+03 I=5.0512e-05
VALID t=5.660000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+139.6767 | R=1.000825e+04 I=4.9994e-05
VALID t=5.670000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+142.8598 | R=1.009679e+04 I=4.9547e-05
VALID t=5.680000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+145.6635 | R=1.017477e+04 I=4.9161e-05
VALID t=5.690000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+148.1330 | R=1.024346e+04 I=4.8827e-05
VALID t=5.700000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+150.3081 | R=1.030396e+04 I=4.8537e-05
VALID t=5.710000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+152.2240 | R=1.035725e+04 I=4.8285e-05
VALID t=5.720000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+153.9114 | R=1.040419e+04 I=4.8065e-05
VALID t=5.730000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+155.3978 | R=1.044553e+04 I=4.7873e-05
VALID t=5.740000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+156.7069 | R=1.048194e+04 I=4.7705e-05
VALID t=5.750000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+157.8600 | R=1.051402e+04 I=4.7559e-05
VALID t=5.760000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+158.8756 | R=1.054227e+04 I=4.7431e-05
VALID t=5.770000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+159.7702 | R=1.056715e+04 I=4.7318e-05
VALID t=5.780000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+160.5582 | R=1.058907e+04 I=4.7220e-05
VALID t=5.790000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+161.2522 | R=1.060837e+04 I=4.7134e-05
VALID t=5.800000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+161.8635 | R=1.062537e+04 I=4.7058e-05
VALID t=5.810000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+162.4019 | R=1.064035e+04 I=4.6992e-05
VALID t=5.820000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+162.8761 | R=1.065354e+04 I=4.6933e-05
VALID t=5.830000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+163.2938 | R=1.066516e+04 I=4.6882e-05
VALID t=5.840000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+163.6617 | R=1.067539e+04 I=4.6837e-05
VALID t=5.850000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+163.9858 | R=1.068441e+04 I=4.6797e-05
VALID t=5.860000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+164.2712 | R=1.069235e+04 I=4.6763e-05
VALID t=5.870000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+164.5226 | R=1.069934e+04 I=4.6732e-05
VALID t=5.880000e-07 V=+0.500000 | gate_W=0.1192 | r_ref=+164.7441 | R=1.070550e+04 I=4.6705e-05
VALID t=5.890000e-07 V=+0.450000 | gate_W=0.0474 | r_ref=+158.8774 | R=1.057586e+04 I=4.2718e-05
VALID t=5.900000e-07 V=+0.400000 | gate_W=0.0180 | r_ref=+156.9352 | R=1.053519e+04 I=3.8007e-05
VALID t=5.910000e-07 V=+0.350000 | gate_W=0.0067 | r_ref=+156.2886 | R=1.052212e+04 I=3.3273e-05
VALID t=5.920000e-07 V=+0.300000 | gate_W=0.0025 | r_ref=+156.0737 | R=1.051785e+04 I=2.8525e-05
VALID t=5.930000e-07 V=+0.250000 | gate_W=0.0009 | r_ref=+156.0025 | R=1.051644e+04 I=2.3773e-05
VALID t=5.940000e-07 V=+0.200000 | gate_W=0.0003 | r_ref=+155.9791 | R=1.051597e+04 I=1.9019e-05
VALID t=5.950000e-07 V=+0.150000 | gate_W=0.0001 | r_ref=+155.9715 | R=1.051582e+04 I=1.4264e-05
VALID t=5.960000e-07 V=+0.100000 | gate_W=0.0000 | r_ref=+155.9690 | R=1.051576e+04 I=9.5095e-06
VALID t=5.970000e-07 V=+0.050000 | gate_W=0.0000 | r_ref=+155.9682 | R=1.051575e+04 I=4.7548e-06
VALID t=6.240000e-07 V=+0.050000 | gate_W=0.0000 | r_ref=+155.9669 | R=1.051572e+04 I=4.7548e-06
VALID t=6.250000e-07 V=+0.100000 | gate_W=0.0000 | r_ref=+155.9629 | R=1.051564e+04 I=9.5097e-06
VALID t=6.260000e-07 V=+0.150000 | gate_W=0.0001 | r_ref=+155.9508 | R=1.051538e+04 I=1.4265e-05
VALID t=6.270000e-07 V=+0.200000 | gate_W=0.0003 | r_ref=+155.9147 | R=1.051460e+04 I=1.9022e-05
VALID t=6.280000e-07 V=+0.250000 | gate_W=0.0009 | r_ref=+155.8070 | R=1.051216e+04 I=2.3784e-05
